study_id	cell_line	mouse_id	strain	trt	study_day	tumor_vol_mm3
12TCC2/7MC	MC38	664-53	C57BL/6J	anti-PD1	20	0
12TCC2/7MC	MC38	664-53	C57BL/6J	anti-PD1	22	0
12TCC2/7MC	MC38	664-54	C57BL/6J	isotype	6	35.49
12TCC2/7MC	MC38	664-54	C57BL/6J	isotype	8	68.89
12TCC2/7MC	MC38	664-54	C57BL/6J	isotype	11	157.85
12TCC2/7MC	MC38	664-54	C57BL/6J	isotype	13	293.37
12TCC2/7MC	MC38	664-54	C57BL/6J	isotype	15	342.98
12TCC2/7MC	MC38	664-55	C57BL/6J	isotype	6	50.01
12TCC2/7MC	MC38	664-55	C57BL/6J	isotype	8	124.03
12TCC2/7MC	MC38	664-55	C57BL/6J	isotype	11	223.5
12TCC2/7MC	MC38	664-55	C57BL/6J	isotype	13	279.75
12TCC2/7MC	MC38	664-55	C57BL/6J	isotype	15	363.98
12TCC2/7MC	MC38	664-55	C57BL/6J	isotype	18	446.22
12TCC2/7MC	MC38	664-55	C57BL/6J	isotype	20	749.7
12TCC2/7MC	MC38	664-55	C57BL/6J	isotype	22	1073.89
12TCC2/7MC	MC38	664-56	C57BL/6J	isotype	6	32.51
12TCC2/7MC	MC38	664-56	C57BL/6J	isotype	8	176.55
12TCC2/7MC	MC38	664-56	C57BL/6J	isotype	11	180.09
12TCC2/7MC	MC38	664-56	C57BL/6J	isotype	13	237.84
12TCC2/7MC	MC38	664-56	C57BL/6J	isotype	15	360.11
12TCC2/7MC	MC38	664-56	C57BL/6J	isotype	18	973.46
12TCC2/7MC	MC38	664-57	C57BL/6J	anti-PD1	6	26.85
12TCC2/7MC	MC38	664-57	C57BL/6J	anti-PD1	8	36.61
12TCC2/7MC	MC38	664-57	C57BL/6J	anti-PD1	11	28.06
12TCC2/7MC	MC38	664-57	C57BL/6J	anti-PD1	15	0
12TCC2/7MC	MC38	664-57	C57BL/6J	anti-PD1	18	0
12TCC2/7MC	MC38	664-57	C57BL/6J	anti-PD1	20	0
12TCC2/7MC	MC38	664-57	C57BL/6J	anti-PD1	22	0
12TCC2/7MC	MC38	664-58	C57BL/6J	anti-PD1	6	18.04
12TCC2/7MC	MC38	664-58	C57BL/6J	anti-PD1	8	93.45
12TCC2/7MC	MC38	664-58	C57BL/6J	anti-PD1	11	38.64
12TCC2/7MC	MC38	664-58	C57BL/6J	anti-PD1	15	0
12TCC2/7MC	MC38	664-58	C57BL/6J	anti-PD1	18	0
12TCC2/7MC	MC38	664-58	C57BL/6J	anti-PD1	20	0
12TCC2/7MC	MC38	664-58	C57BL/6J	anti-PD1	22	0
12TCC2/7MC	MC38	664-59	C57BL/6J	anti-PD1	8	199.88
12TCC2/7MC	MC38	664-59	C57BL/6J	anti-PD1	11	27.65
12TCC2/7MC	MC38	664-59	C57BL/6J	anti-PD1	15	0
12TCC2/7MC	MC38	664-59	C57BL/6J	anti-PD1	18	0
12TCC2/7MC	MC38	664-59	C57BL/6J	anti-PD1	20	0
12TCC2/7MC	MC38	664-59	C57BL/6J	anti-PD1	22	0
12TCC2/7MC	MC38	664-60	C57BL/6J	isotype	13	26.01
12TCC2/7MC	MC38	664-60	C57BL/6J	isotype	15	40.77
12TCC2/7MC	MC38	664-60	C57BL/6J	isotype	18	79.9
12TCC2/7MC	MC38	664-60	C57BL/6J	isotype	20	71.38
12TCC2/7MC	MC38	664-60	C57BL/6J	isotype	22	71.94
12TCC2/7MC	MC38	664-61	C57BL/6J	anti-PD1	6	30.07
12TCC2/7MC	MC38	664-61	C57BL/6J	anti-PD1	8	67.21
12TCC2/7MC	MC38	664-61	C57BL/6J	anti-PD1	11	37.66
12TCC2/7MC	MC38	664-61	C57BL/6J	anti-PD1	15	0
12TCC2/7MC	MC38	664-61	C57BL/6J	anti-PD1	18	0
12TCC2/7MC	MC38	664-61	C57BL/6J	anti-PD1	20	0
12TCC2/7MC	MC38	664-61	C57BL/6J	anti-PD1	22	0
12TCC2/7MC	MC38	927-01	CC02 F1	isotype	6	30.49
12TCC2/7MC	MC38	927-01	CC02 F1	isotype	8	61.83
12TCC2/7MC	MC38	927-01	CC02 F1	isotype	11	156.96
12TCC2/7MC	MC38	927-01	CC02 F1	isotype	13	260.64
12TCC2/7MC	MC38	927-01	CC02 F1	isotype	15	346.67
12TCC2/7MC	MC38	927-01	CC02 F1	isotype	18	860.13
12TCC2/7MC	MC38	927-01	CC02 F1	isotype	20	1502.23
12TCC2/7MC	MC38	927-01	CC02 F1	isotype	22	2099.69
12TCC2/7MC	MC38	927-02	CC02 F1	isotype	6	41.36
12TCC2/7MC	MC38	927-02	CC02 F1	isotype	8	52.91
12TCC2/7MC	MC38	927-02	CC02 F1	isotype	11	99.51
12TCC2/7MC	MC38	927-02	CC02 F1	isotype	13	124.64
12TCC2/7MC	MC38	927-02	CC02 F1	isotype	15	195.93
12TCC2/7MC	MC38	927-02	CC02 F1	isotype	18	422.48
12TCC2/7MC	MC38	927-02	CC02 F1	isotype	20	578.82
12TCC2/7MC	MC38	927-02	CC02 F1	isotype	22	929.91
12TCC2/7MC	MC38	927-03	CC02 F1	anti-PD1	6	32.9
12TCC2/7MC	MC38	927-03	CC02 F1	anti-PD1	8	98.8
12TCC2/7MC	MC38	927-03	CC02 F1	anti-PD1	11	63.72
12TCC2/7MC	MC38	927-03	CC02 F1	anti-PD1	13	53.65
12TCC2/7MC	MC38	927-03	CC02 F1	anti-PD1	15	7.26
12TCC2/7MC	MC38	927-03	CC02 F1	anti-PD1	18	0
12TCC2/7MC	MC38	927-03	CC02 F1	anti-PD1	20	0
12TCC2/7MC	MC38	927-03	CC02 F1	anti-PD1	22	0
12TCC2/7MC	MC38	927-04	CC02 F1	isotype	4	19.94
12TCC2/7MC	MC38	927-04	CC02 F1	isotype	6	46.97
12TCC2/7MC	MC38	927-04	CC02 F1	isotype	8	104.38
12TCC2/7MC	MC38	927-04	CC02 F1	isotype	11	177
12TCC2/7MC	MC38	927-04	CC02 F1	isotype	13	319.11
12TCC2/7MC	MC38	927-04	CC02 F1	isotype	15	377.39
12TCC2/7MC	MC38	927-04	CC02 F1	isotype	18	1010.12
12TCC2/7MC	MC38	927-04	CC02 F1	isotype	20	1341.32
12TCC2/7MC	MC38	927-04	CC02 F1	isotype	22	1722.81
12TCC2/7MC	MC38	927-05	CC02 F1	isotype	6	42.17
12TCC2/7MC	MC38	927-05	CC02 F1	isotype	8	71.35
12TCC2/7MC	MC38	927-05	CC02 F1	isotype	11	83.63
12TCC2/7MC	MC38	927-05	CC02 F1	isotype	13	116.12
12TCC2/7MC	MC38	927-05	CC02 F1	isotype	15	131.19
12TCC2/7MC	MC38	927-05	CC02 F1	isotype	18	313.74
12TCC2/7MC	MC38	927-05	CC02 F1	isotype	20	531.63
12TCC2/7MC	MC38	927-05	CC02 F1	isotype	22	742.32
12TCC2/7MC	MC38	927-06	CC02 F1	isotype	4	22.78
12TCC2/7MC	MC38	927-06	CC02 F1	isotype	6	48.12
12TCC2/7MC	MC38	927-06	CC02 F1	isotype	8	85.47
12TCC2/7MC	MC38	927-06	CC02 F1	isotype	11	112.2
12TCC2/7MC	MC38	927-06	CC02 F1	isotype	13	145.69
12TCC2/7MC	MC38	927-06	CC02 F1	isotype	15	166.21
12TCC2/7MC	MC38	927-07	CC02 F1	anti-PD1	4	11.12
12TCC2/7MC	MC38	927-07	CC02 F1	anti-PD1	6	29
12TCC2/7MC	MC38	927-07	CC02 F1	anti-PD1	8	57.15
12TCC2/7MC	MC38	927-07	CC02 F1	anti-PD1	11	36.2
12TCC2/7MC	MC38	927-07	CC02 F1	anti-PD1	13	13.8
12TCC2/7MC	MC38	927-07	CC02 F1	anti-PD1	15	0
12TCC2/7MC	MC38	927-07	CC02 F1	anti-PD1	18	0
12TCC2/7MC	MC38	927-07	CC02 F1	anti-PD1	20	0
12TCC2/7MC	MC38	927-07	CC02 F1	anti-PD1	22	0
12TCC2/7MC	MC38	927-08	CC02 F1	anti-PD1	6	31.95
12TCC2/7MC	MC38	927-08	CC02 F1	anti-PD1	8	91.06
12TCC2/7MC	MC38	927-08	CC02 F1	anti-PD1	11	19.18
12TCC2/7MC	MC38	927-08	CC02 F1	anti-PD1	15	0
12TCC2/7MC	MC38	927-08	CC02 F1	anti-PD1	18	0
12TCC2/7MC	MC38	927-08	CC02 F1	anti-PD1	20	0
12TCC2/7MC	MC38	927-08	CC02 F1	anti-PD1	22	0
12TCC2/7MC	MC38	927-09	CC02 F1	anti-PD1	6	33.72
12TCC2/7MC	MC38	927-09	CC02 F1	anti-PD1	8	86.69
12TCC2/7MC	MC38	927-09	CC02 F1	anti-PD1	11	41.6
12TCC2/7MC	MC38	927-09	CC02 F1	anti-PD1	13	13.86
12TCC2/7MC	MC38	927-09	CC02 F1	anti-PD1	15	0
12TCC2/7MC	MC38	927-09	CC02 F1	anti-PD1	18	0
12TCC2/7MC	MC38	927-10	CC02 F1	anti-PD1	6	25.1
12TCC2/7MC	MC38	927-10	CC02 F1	anti-PD1	8	59.82
12TCC2/7MC	MC38	927-10	CC02 F1	anti-PD1	11	4.24
12TCC2/7MC	MC38	927-10	CC02 F1	anti-PD1	15	0
12TCC2/7MC	MC38	927-10	CC02 F1	anti-PD1	18	0
12TCC2/7MC	MC38	927-10	CC02 F1	anti-PD1	20	0
12TCC2/7MC	MC38	927-10	CC02 F1	anti-PD1	22	0
12TCC2/7MC	MC38	927-11	CC02 F1	isotype	6	25.88
12TCC2/7MC	MC38	927-11	CC02 F1	isotype	8	48.13
12TCC2/7MC	MC38	927-11	CC02 F1	isotype	11	50.53
12TCC2/7MC	MC38	927-11	CC02 F1	isotype	13	59.39
12TCC2/7MC	MC38	927-11	CC02 F1	isotype	15	68.24
12TCC2/7MC	MC38	927-11	CC02 F1	isotype	18	164.16
12TCC2/7MC	MC38	927-12	CC02 F1	anti-PD1	6	31.08
12TCC2/7MC	MC38	927-12	CC02 F1	anti-PD1	8	59.84
12TCC2/7MC	MC38	927-12	CC02 F1	anti-PD1	11	10.45
12TCC2/7MC	MC38	927-12	CC02 F1	anti-PD1	15	0
12TCC2/7MC	MC38	927-12	CC02 F1	anti-PD1	18	0
12TCC2/7MC	MC38	927-12	CC02 F1	anti-PD1	20	0
12TCC2/7MC	MC38	927-12	CC02 F1	anti-PD1	22	0
12TCC2/7MC	MC38	927-13	CC02 F1	anti-PD1	6	31.69
12TCC2/7MC	MC38	927-13	CC02 F1	anti-PD1	8	52.02
12TCC2/7MC	MC38	927-13	CC02 F1	anti-PD1	11	22.56
12TCC2/7MC	MC38	927-13	CC02 F1	anti-PD1	13	9.06
12TCC2/7MC	MC38	927-13	CC02 F1	anti-PD1	15	0
12TCC2/7MC	MC38	927-13	CC02 F1	anti-PD1	18	0
12TCC2/7MC	MC38	927-13	CC02 F1	anti-PD1	20	0
12TCC2/7MC	MC38	927-13	CC02 F1	anti-PD1	22	0
12TCC2/7MC	MC38	927-14	CC02 F1	isotype	6	21.13
12TCC2/7MC	MC38	927-14	CC02 F1	isotype	8	71.53
12TCC2/7MC	MC38	927-14	CC02 F1	isotype	11	75.46
12TCC2/7MC	MC38	927-14	CC02 F1	isotype	13	83.74
12TCC2/7MC	MC38	927-14	CC02 F1	isotype	15	113.12
12TCC2/7MC	MC38	927-14	CC02 F1	isotype	18	236.87
12TCC2/7MC	MC38	927-14	CC02 F1	isotype	20	344.75
12TCC2/7MC	MC38	927-14	CC02 F1	isotype	22	436.46
12TCC2/7MC	MC38	927-15	CC02 F1	anti-PD1	6	32.48
12TCC2/7MC	MC38	927-15	CC02 F1	anti-PD1	8	46.45
12TCC2/7MC	MC38	927-15	CC02 F1	anti-PD1	15	0
12TCC2/7MC	MC38	927-15	CC02 F1	anti-PD1	18	0
12TCC2/7MC	MC38	927-15	CC02 F1	anti-PD1	20	0
12TCC2/7MC	MC38	927-15	CC02 F1	anti-PD1	22	0
12TCC2/7MC	MC38	927-16	CC02 F1	isotype	4	20.75
12TCC2/7MC	MC38	927-16	CC02 F1	isotype	6	34.52
12TCC2/7MC	MC38	927-16	CC02 F1	isotype	8	58.25
12TCC2/7MC	MC38	927-16	CC02 F1	isotype	11	63.56
12TCC2/7MC	MC38	927-16	CC02 F1	isotype	13	76.41
12TCC2/7MC	MC38	927-16	CC02 F1	isotype	15	91.85
12TCC2/7MC	MC38	927-16	CC02 F1	isotype	18	273.36
12TCC2/7MC	MC38	927-16	CC02 F1	isotype	20	336.03
12TCC2/7MC	MC38	927-16	CC02 F1	isotype	22	567.43
12TCC2/7MC	MC38	927-17	CC02 F1	anti-PD1	4	16.08
12TCC2/7MC	MC38	927-17	CC02 F1	anti-PD1	6	23.54
12TCC2/7MC	MC38	927-17	CC02 F1	anti-PD1	8	44.86
12TCC2/7MC	MC38	927-17	CC02 F1	anti-PD1	11	17.37
12TCC2/7MC	MC38	927-17	CC02 F1	anti-PD1	15	0
12TCC2/7MC	MC38	927-17	CC02 F1	anti-PD1	18	0
12TCC2/7MC	MC38	927-17	CC02 F1	anti-PD1	20	0
12TCC2/7MC	MC38	927-17	CC02 F1	anti-PD1	22	0
12TCC2/7MC	MC38	927-18	CC02 F1	isotype	6	24.01
12TCC2/7MC	MC38	927-18	CC02 F1	isotype	8	85.49
12TCC2/7MC	MC38	927-18	CC02 F1	isotype	11	91.92
12TCC2/7MC	MC38	927-18	CC02 F1	isotype	13	144.12
12TCC2/7MC	MC38	927-18	CC02 F1	isotype	15	243
12TCC2/7MC	MC38	927-18	CC02 F1	isotype	18	575.08
12TCC2/7MC	MC38	927-18	CC02 F1	isotype	20	659.44
12TCC2/7MC	MC38	927-19	CC02 F1	isotype	6	23.82
12TCC2/7MC	MC38	927-19	CC02 F1	isotype	8	44.82
12TCC2/7MC	MC38	927-19	CC02 F1	isotype	11	87.49
12TCC2/7MC	MC38	927-19	CC02 F1	isotype	13	147.4
12TCC2/7MC	MC38	927-19	CC02 F1	isotype	15	251.63
12TCC2/7MC	MC38	927-19	CC02 F1	isotype	18	669.37
12TCC2/7MC	MC38	927-19	CC02 F1	isotype	20	1067.59
12TCC2/7MC	MC38	927-19	CC02 F1	isotype	22	1615.41
12TCC2/7MC	MC38	927-21	CC02 F1	anti-PD1	6	37.48
12TCC2/7MC	MC38	927-21	CC02 F1	anti-PD1	8	89.94
12TCC2/7MC	MC38	927-21	CC02 F1	anti-PD1	11	103.41
12TCC2/7MC	MC38	927-21	CC02 F1	anti-PD1	13	47.68
12TCC2/7MC	MC38	927-21	CC02 F1	anti-PD1	15	21.78
12TCC2/7MC	MC38	927-21	CC02 F1	anti-PD1	18	0
12TCC2/7MC	MC38	927-21	CC02 F1	anti-PD1	20	0
12TCC2/7MC	MC38	927-21	CC02 F1	anti-PD1	22	0
12TCC2/7MC	MC38	928-23	CC07 F1	isotype	6	18.71
12TCC2/7MC	MC38	928-23	CC07 F1	isotype	8	24.46
12TCC2/7MC	MC38	928-23	CC07 F1	isotype	11	36.62
12TCC2/7MC	MC38	928-23	CC07 F1	isotype	13	52.19
12TCC2/7MC	MC38	928-23	CC07 F1	isotype	15	78.12
12TCC2/7MC	MC38	928-23	CC07 F1	isotype	18	158.77
12TCC2/7MC	MC38	928-23	CC07 F1	isotype	20	278.12
12TCC2/7MC	MC38	928-23	CC07 F1	isotype	22	367.22
12TCC2/7MC	MC38	928-24	CC07 F1	anti-PD1	4	15.55
12TCC2/7MC	MC38	928-24	CC07 F1	anti-PD1	6	44.93
12TCC2/7MC	MC38	928-24	CC07 F1	anti-PD1	8	71.99
12TCC2/7MC	MC38	928-24	CC07 F1	anti-PD1	11	58.33
12TCC2/7MC	MC38	928-24	CC07 F1	anti-PD1	13	60.39
12TCC2/7MC	MC38	928-24	CC07 F1	anti-PD1	15	55.28
12TCC2/7MC	MC38	928-24	CC07 F1	anti-PD1	18	38.91
12TCC2/7MC	MC38	928-24	CC07 F1	anti-PD1	20	38.89
12TCC2/7MC	MC38	928-24	CC07 F1	anti-PD1	22	43.41
12TCC2/7MC	MC38	928-25	CC07 F1	anti-PD1	6	20.87
12TCC2/7MC	MC38	928-25	CC07 F1	anti-PD1	8	48.98
12TCC2/7MC	MC38	928-25	CC07 F1	anti-PD1	11	65.72
12TCC2/7MC	MC38	928-25	CC07 F1	anti-PD1	13	49.9
12TCC2/7MC	MC38	928-25	CC07 F1	anti-PD1	15	37.49
12TCC2/7MC	MC38	928-25	CC07 F1	anti-PD1	18	0
12TCC2/7MC	MC38	928-25	CC07 F1	anti-PD1	20	0
12TCC2/7MC	MC38	928-25	CC07 F1	anti-PD1	22	0
12TCC2/7MC	MC38	928-26	CC07 F1	anti-PD1	6	29.94
12TCC2/7MC	MC38	928-26	CC07 F1	anti-PD1	8	69.7
12TCC2/7MC	MC38	928-26	CC07 F1	anti-PD1	11	56.62
12TCC2/7MC	MC38	928-27	CC07 F1	anti-PD1	6	24.69
12TCC2/7MC	MC38	928-27	CC07 F1	anti-PD1	8	46.36
12TCC2/7MC	MC38	928-27	CC07 F1	anti-PD1	11	39.06
12TCC2/7MC	MC38	928-27	CC07 F1	anti-PD1	13	44.86
12TCC2/7MC	MC38	928-27	CC07 F1	anti-PD1	15	51.71
12TCC2/7MC	MC38	928-27	CC07 F1	anti-PD1	18	68.75
12TCC2/7MC	MC38	928-27	CC07 F1	anti-PD1	20	119.46
12TCC2/7MC	MC38	928-27	CC07 F1	anti-PD1	22	156.11
12TCC2/7MC	MC38	928-28	CC07 F1	isotype	6	30.84
12TCC2/7MC	MC38	928-28	CC07 F1	isotype	8	134.81
12TCC2/7MC	MC38	928-28	CC07 F1	isotype	11	223.49
12TCC2/7MC	MC38	928-28	CC07 F1	isotype	13	435.47
12TCC2/7MC	MC38	928-28	CC07 F1	isotype	15	435.47
12TCC2/7MC	MC38	928-28	CC07 F1	isotype	18	800.04
12TCC2/7MC	MC38	928-29	CC07 F1	isotype	6	23.4
12TCC2/7MC	MC38	928-29	CC07 F1	isotype	8	54.35
12TCC2/7MC	MC38	928-29	CC07 F1	isotype	11	92.04
12TCC2/7MC	MC38	928-29	CC07 F1	isotype	13	191.34
12TCC2/7MC	MC38	928-29	CC07 F1	isotype	15	271.72
12TCC2/7MC	MC38	928-29	CC07 F1	isotype	18	501.96
12TCC2/7MC	MC38	928-29	CC07 F1	isotype	20	1588.53
12TCC2/7MC	MC38	928-29	CC07 F1	isotype	22	1840.8
12TCC2/7MC	MC38	928-30	CC07 F1	isotype	6	30.05
12TCC2/7MC	MC38	928-30	CC07 F1	isotype	8	69.96
12TCC2/7MC	MC38	928-30	CC07 F1	isotype	11	104.1
12TCC2/7MC	MC38	928-31	CC07 F1	anti-PD1	6	32.57
12TCC2/7MC	MC38	928-31	CC07 F1	anti-PD1	8	76.74
12TCC2/7MC	MC38	928-31	CC07 F1	anti-PD1	11	146.17
12TCC2/7MC	MC38	928-31	CC07 F1	anti-PD1	13	192.5
12TCC2/7MC	MC38	928-31	CC07 F1	anti-PD1	15	142
12TCC2/7MC	MC38	928-31	CC07 F1	anti-PD1	18	244.72
12TCC2/7MC	MC38	928-31	CC07 F1	anti-PD1	20	348.55
12TCC2/7MC	MC38	928-31	CC07 F1	anti-PD1	22	421.1
12TCC2/7MC	MC38	928-32	CC07 F1	isotype	6	36.97
12TCC2/7MC	MC38	928-32	CC07 F1	isotype	8	95.18
12TCC2/7MC	MC38	928-32	CC07 F1	isotype	11	113.4
12TCC2/7MC	MC38	928-32	CC07 F1	isotype	13	178.94
12TCC2/7MC	MC38	928-33	CC07 F1	anti-PD1	6	20.15
12TCC2/7MC	MC38	928-33	CC07 F1	anti-PD1	8	47.93
12TCC2/7MC	MC38	928-33	CC07 F1	anti-PD1	11	137.76
12TCC2/7MC	MC38	928-33	CC07 F1	anti-PD1	13	162.5
12TCC2/7MC	MC38	928-33	CC07 F1	anti-PD1	15	174.08
12TCC2/7MC	MC38	928-33	CC07 F1	anti-PD1	18	115.86
12TCC2/7MC	MC38	928-33	CC07 F1	anti-PD1	20	74.11
12TCC2/7MC	MC38	928-33	CC07 F1	anti-PD1	22	53.68
12TCC2/7MC	MC38	928-34	CC07 F1	isotype	8	52.25
12TCC2/7MC	MC38	928-34	CC07 F1	isotype	11	131.16
12TCC2/7MC	MC38	928-34	CC07 F1	isotype	13	164.56
12TCC2/7MC	MC38	928-34	CC07 F1	isotype	15	249.7
12TCC2/7MC	MC38	928-34	CC07 F1	isotype	18	547.82
12TCC2/7MC	MC38	928-34	CC07 F1	isotype	20	697.76
12TCC2/7MC	MC38	928-34	CC07 F1	isotype	22	1017.11
12TCC2/7MC	MC38	928-35	CC07 F1	anti-PD1	8	35.18
12TCC2/7MC	MC38	928-35	CC07 F1	anti-PD1	11	32.85
12TCC2/7MC	MC38	928-35	CC07 F1	anti-PD1	13	23.72
12TCC2/7MC	MC38	928-35	CC07 F1	anti-PD1	15	35.36
12TCC2/7MC	MC38	928-35	CC07 F1	anti-PD1	18	65.82
12TCC2/7MC	MC38	928-35	CC07 F1	anti-PD1	20	56.46
12TCC2/7MC	MC38	928-35	CC07 F1	anti-PD1	22	63.24
12TCC2/7MC	MC38	928-36	CC07 F1	isotype	8	52.52
12TCC2/7MC	MC38	928-36	CC07 F1	isotype	11	66.99
12TCC2/7MC	MC38	928-36	CC07 F1	isotype	13	102.84
12TCC2/7MC	MC38	928-36	CC07 F1	isotype	15	143.46
12TCC2/7MC	MC38	928-36	CC07 F1	isotype	18	556.12
12TCC2/7MC	MC38	928-36	CC07 F1	isotype	20	781.9
12TCC2/7MC	MC38	928-36	CC07 F1	isotype	22	1004.13
12TCC2/7MC	MC38	928-37	CC07 F1	anti-PD1	6	18.91
12TCC2/7MC	MC38	928-37	CC07 F1	anti-PD1	8	63.97
12TCC2/7MC	MC38	928-37	CC07 F1	anti-PD1	11	54.68
12TCC2/7MC	MC38	928-37	CC07 F1	anti-PD1	13	63.66
12TCC2/7MC	MC38	928-37	CC07 F1	anti-PD1	15	74.14
12TCC2/7MC	MC38	928-37	CC07 F1	anti-PD1	18	69.86
12TCC2/7MC	MC38	928-37	CC07 F1	anti-PD1	20	136.26
12TCC2/7MC	MC38	928-37	CC07 F1	anti-PD1	22	172.94
12TCC2/7MC	MC38	928-38	CC07 F1	anti-PD1	6	24.96
12TCC2/7MC	MC38	928-38	CC07 F1	anti-PD1	8	104.08
12TCC2/7MC	MC38	928-38	CC07 F1	anti-PD1	11	128.48
12TCC2/7MC	MC38	928-38	CC07 F1	anti-PD1	13	122.1
12TCC2/7MC	MC38	928-38	CC07 F1	anti-PD1	15	107.24
12TCC2/7MC	MC38	928-38	CC07 F1	anti-PD1	18	51.42
12TCC2/7MC	MC38	928-38	CC07 F1	anti-PD1	20	65.18
12TCC2/7MC	MC38	928-38	CC07 F1	anti-PD1	22	151.5
12TCC2/7MC	MC38	928-39	CC07 F1	isotype	6	11.54
12TCC2/7MC	MC38	928-39	CC07 F1	isotype	8	38.11
12TCC2/7MC	MC38	928-39	CC07 F1	isotype	11	73.13
12TCC2/7MC	MC38	928-39	CC07 F1	isotype	13	161.95
12TCC2/7MC	MC38	928-39	CC07 F1	isotype	15	128.38
12TCC2/7MC	MC38	928-39	CC07 F1	isotype	18	340.52
12TCC2/7MC	MC38	928-40	CC07 F1	isotype	11	46.5
12TCC2/7MC	MC38	928-40	CC07 F1	isotype	13	144.29
12TCC2/7MC	MC38	928-41	CC07 F1	anti-PD1	4	19.1
12TCC2/7MC	MC38	928-41	CC07 F1	anti-PD1	6	64.24
12TCC2/7MC	MC38	928-41	CC07 F1	anti-PD1	8	65.53
12TCC2/7MC	MC38	928-41	CC07 F1	anti-PD1	11	67.79
12TCC2/7MC	MC38	928-41	CC07 F1	anti-PD1	13	55.83
12TCC2/7MC	MC38	928-41	CC07 F1	anti-PD1	15	45.75
12TCC2/7MC	MC38	928-41	CC07 F1	anti-PD1	18	17.21
14TCC2/7CT	CT26	651-41	BALB/cJ	isotype	7	56.26
14TCC2/7CT	CT26	651-41	BALB/cJ	isotype	9	74.12
14TCC2/7CT	CT26	651-41	BALB/cJ	isotype	11	144
14TCC2/7CT	CT26	651-41	BALB/cJ	isotype	14	203.09
14TCC2/7CT	CT26	651-41	BALB/cJ	isotype	16	172.15
14TCC2/7CT	CT26	651-41	BALB/cJ	isotype	18	204.61
14TCC2/7CT	CT26	651-41	BALB/cJ	isotype	21	377.31
14TCC2/7CT	CT26	651-41	BALB/cJ	isotype	23	502.55
14TCC2/7CT	CT26	651-42	BALB/cJ	anti-PD1	7	38.95
14TCC2/7CT	CT26	651-42	BALB/cJ	anti-PD1	9	62.55
14TCC2/7CT	CT26	651-42	BALB/cJ	anti-PD1	11	149.1
14TCC2/7CT	CT26	651-42	BALB/cJ	anti-PD1	14	208.63
14TCC2/7CT	CT26	651-42	BALB/cJ	anti-PD1	16	294.9
14TCC2/7CT	CT26	651-42	BALB/cJ	anti-PD1	18	323.52
14TCC2/7CT	CT26	651-42	BALB/cJ	anti-PD1	21	379.95
14TCC2/7CT	CT26	651-42	BALB/cJ	anti-PD1	23	541.34
14TCC2/7CT	CT26	651-43	BALB/cJ	anti-PD1	7	34.96
14TCC2/7CT	CT26	651-43	BALB/cJ	anti-PD1	9	54.65
14TCC2/7CT	CT26	651-43	BALB/cJ	anti-PD1	11	183.58
14TCC2/7CT	CT26	651-43	BALB/cJ	anti-PD1	14	172.37
14TCC2/7CT	CT26	651-43	BALB/cJ	anti-PD1	16	142.81
14TCC2/7CT	CT26	651-43	BALB/cJ	anti-PD1	18	317.64
14TCC2/7CT	CT26	651-43	BALB/cJ	anti-PD1	21	898.05
14TCC2/7CT	CT26	651-43	BALB/cJ	anti-PD1	23	1233.63
14TCC2/7CT	CT26	651-44	BALB/cJ	anti-PD1	7	41.31
14TCC2/7CT	CT26	651-44	BALB/cJ	anti-PD1	9	100.64
14TCC2/7CT	CT26	651-44	BALB/cJ	anti-PD1	11	165.6
14TCC2/7CT	CT26	651-44	BALB/cJ	anti-PD1	14	331.7
14TCC2/7CT	CT26	651-44	BALB/cJ	anti-PD1	16	604.72
14TCC2/7CT	CT26	651-44	BALB/cJ	anti-PD1	18	784.9
14TCC2/7CT	CT26	651-44	BALB/cJ	anti-PD1	21	1229.94
14TCC2/7CT	CT26	651-44	BALB/cJ	anti-PD1	23	1394.27
14TCC2/7CT	CT26	651-45	BALB/cJ	isotype	7	17.8
14TCC2/7CT	CT26	651-45	BALB/cJ	isotype	9	35.6
14TCC2/7CT	CT26	651-45	BALB/cJ	isotype	11	78.09
14TCC2/7CT	CT26	651-45	BALB/cJ	isotype	14	184
14TCC2/7CT	CT26	651-45	BALB/cJ	isotype	16	275.6
14TCC2/7CT	CT26	651-45	BALB/cJ	isotype	18	340.75
14TCC2/7CT	CT26	651-45	BALB/cJ	isotype	21	1005.37
14TCC2/7CT	CT26	651-45	BALB/cJ	isotype	23	1564.56
14TCC2/7CT	CT26	651-46	BALB/cJ	isotype	7	55.32
14TCC2/7CT	CT26	651-46	BALB/cJ	isotype	9	147.62
14TCC2/7CT	CT26	651-46	BALB/cJ	isotype	11	282.26
14TCC2/7CT	CT26	651-46	BALB/cJ	isotype	14	1016.9
14TCC2/7CT	CT26	651-46	BALB/cJ	isotype	16	1298.17
14TCC2/7CT	CT26	651-46	BALB/cJ	isotype	18	1475.53
14TCC2/7CT	CT26	651-46	BALB/cJ	isotype	21	1999.94
14TCC2/7CT	CT26	651-46	BALB/cJ	isotype	23	2614
14TCC2/7CT	CT26	651-47	BALB/cJ	anti-PD1	7	37.19
14TCC2/7CT	CT26	651-47	BALB/cJ	anti-PD1	9	55.5
14TCC2/7CT	CT26	651-47	BALB/cJ	anti-PD1	11	165.15
14TCC2/7CT	CT26	651-47	BALB/cJ	anti-PD1	14	278.99
